,Model,PET_Model,Rain_ForcingTotal,Rain_Input,QOutSim,QOutObs,PotET,ActualET,Qsim_Qobs,PotET_ActualET,AridityNG,Aridity_year,AridityCAMELS,Lat,Long,diff_Q,Aridity_ratio,Aridity_ratio_year,diff_A,NCat,N_Nexus,A_Best1
02053800,PET_2_CFE,PET_2,6.6605600707843085,6.660546511746093,1.0304922612635998,1.9439497706771538,7.065913596637169,5.288799051074754,0.5301023086129633,1.3360147603265966,1.060860934485811,1.060860934485816,0.826339256900167,37.06415346587489,-80.39558960851222,0.46989769138703674,1.283807982771388,1.283807982771394,0.28380798277138797,36,13.0,PET_2
02053800,PET_3_CFE,PET_3,6.6605600707843085,6.660546511746093,0.6864579037119127,1.9439497706771538,8.598613158588753,5.739346474182938,0.35312532971095884,1.4981868052865488,1.2909771207850311,1.2909771207850311,0.826339256900167,37.06415346587489,-80.39558960851222,0.6468746702890411,1.5622846306828657,1.5622846306828657,0.5622846306828657,36,13.0,PET_2
02053800,PET_4_CFE,PET_4,6.6605600707843085,6.660546511746093,1.319773565479997,1.9439497706771538,8.19545182738191,5.149130905132479,0.678913408868722,1.5916184650137681,1.2304473533709226,1.2304473533709284,0.826339256900167,37.06415346587489,-80.39558960851222,0.321086591131278,1.4890341262336728,1.4890341262336797,0.4890341262336728,36,13.0,PET_2
02053800,PET_5_CFE,PET_5,6.6605600707843085,6.660546511746093,0.32530595169259413,1.9439497706771538,12.170292328054924,6.1937997512755185,0.16734277634101488,1.964915369688637,1.8272212808051431,1.8272212808051316,0.826339256900167,37.06415346587489,-80.39558960851222,0.8326572236589851,2.2112241014175806,2.211224101417567,1.2112241014175806,36,13.0,PET_2
02055100,,,,,,,,,,,,,,,,,,,,4,3.0,
02056900,NOAH_CFE,NOAH,7.2643918759008965,6.9832924552603215,2.569492965277419,2.17363831672334,5.397970567354275,4.363147504491462,1.1821161531375708,1.2371735225081337,0.7729836036421663,0.772983603642161,0.850885666418803,37.03565267452521,-79.98722121234474,0.1821161531375708,0.9084459101250231,0.9084459101250169,0.09155408987497693,43,14.0,PET_2
02056900,PET_1_CFE,PET_1,7.2643918759008965,7.264385216918374,0.9712453775552787,2.17363831672334,11.119226435264626,6.276530495317535,0.4468293414239157,1.7715561875402144,1.530649339653482,1.5306493396534897,0.850885666418803,37.03565267452521,-79.98722121234474,0.5531706585760843,1.7988895571547936,1.7988895571548027,0.7988895571547936,43,14.0,PET_2
02056900,PET_2_CFE,PET_2,7.2643918759008965,7.264385216918374,1.6385054800468624,2.17363831672334,7.635579222410118,5.546634454728773,0.7538077827579126,1.3766148255723647,1.0510977865858837,1.0510977865858713,0.850885666418803,37.03565267452521,-79.98722121234474,0.2461922172420874,1.2352984990448024,1.2352984990447877,0.23529849904480238,43,14.0,PET_2
02056900,PET_3_CFE,PET_3,7.2643918759008965,7.264385216918374,1.3443497122338208,2.17363831672334,9.243417085683847,5.882213666570221,0.6184790274862132,1.5714181105348155,1.2724293673408744,1.2724293673408846,0.850885666418803,37.03565267452521,-79.98722121234474,0.3815209725137868,1.4954175602654811,1.495417560265493,0.4954175602654811,43,14.0,PET_2
02056900,PET_4_CFE,PET_4,7.2643918759008965,7.264385216918374,1.7409424096986674,2.17363831672334,9.32911013899419,5.503116685331964,0.8009347260325528,1.6952412010197875,1.2842256929419409,1.28422569294194,0.850885666418803,37.03565267452521,-79.98722121234474,0.19906527396744722,1.509281145076722,1.5092811450767212,0.5092811450767221,43,14.0,PET_2
02056900,PET_5_CFE,PET_5,7.2643918759008965,7.264385216918374,0.759646804043489,2.17363831672334,13.083914843449602,6.4932493869305725,0.3494816953671583,2.0150026687384797,1.8011042163592657,1.8011042163592679,0.850885666418803,37.03565267452521,-79.98722121234474,0.6505183046328418,2.1167405768388727,2.1167405768388754,1.1167405768388727,43,14.0,PET_2
02059500,,,,,,,,,,,,,,,,,,,,56,19.0,
02064000,,,,,,,,,,,,,,,,,,,,55,23.0,
02065500,,,,,,,,,,,,,,,,,,,,33,13.0,
02069700,,,,,,,,,,,,,,,,,,,,32,16.0,
02070000,,,,,,,,,,,,,,,,,,,,36,17.0,
02074500,,,,,,,,,,,,,,,,,,,,35,12.0,
02077200,,,,,,,,,,,,,,,,,,,,13,8.0,
02081500,,,,,,,,,,,,,,,,,,,,52,20.0,
02082950,,,,,,,,,,,,,,,,,,,,52,22.0,
02092500,,,,,,,,,,,,,,,,,,,,51,22.0,
02096846,NOAH_CFE,NOAH,7.025711219654224,6.745094563312705,2.484870938951854,0.9949048005790752,4.518531908621544,4.043404145020003,2.49759669217151,1.1175068695981638,0.6698989712017271,0.6698989712017216,0.953360167435634,35.996764480618786,-79.17650442841449,1.49759669217151,0.7026714499763861,0.7026714499763802,0.2973285500236139,2,1.0,PET_2
02096846,PET_1_CFE,PET_1,7.025711219654224,7.025710922073854,0.8361039160696655,0.9949048005790752,11.955470380675694,6.044332050521776,0.840385849563716,1.9779638644511002,1.701674110033931,1.7016741100339223,0.953360167435634,35.996764480618786,-79.17650442841449,0.15961415043628402,1.7849226012988626,1.7849226012988535,0.7849226012988626,2,1.0,PET_2
02096846,PET_2_CFE,PET_2,7.025711219654224,7.025710922073854,1.2120204655972806,0.9949048005790752,7.886239238010309,5.523859564555701,1.218227578047503,1.4276683079731085,1.1224827388261576,1.1224827388261573,0.953360167435634,35.996764480618786,-79.17650442841449,0.21822757804750292,1.1773963053705427,1.1773963053705425,0.17739630537054274,2,1.0,PET_2
02096846,PET_3_CFE,PET_3,7.025711219654224,7.025710922073854,0.9519404201029392,0.9949048005790752,10.36444381742265,5.894752641552259,0.9568155863243107,1.7582491493134804,1.4752163777275462,1.475216377727553,0.953360167435634,35.996764480618786,-79.17650442841449,0.04318441367568926,1.5473862115464827,1.54738621154649,0.5473862115464827,2,1.0,PET_2
02096846,PET_4_CFE,PET_4,7.025711219654224,7.025710922073854,0.9234630240679507,0.9949048005790752,11.035755449646217,5.94558921223525,0.9281923491880404,1.856124776823812,1.5707670827977471,1.5707670827977478,0.953360167435634,35.996764480618786,-79.17650442841449,0.07180765081195961,1.6476114027533013,1.647611402753302,0.6476114027533013,2,1.0,PET_2
02096846,PET_5_CFE,PET_5,7.025711219654224,7.025710922073854,0.7534698499216265,0.9949048005790752,13.996876699885755,6.146031267327019,0.7573285901154324,2.2773845577868594,1.992236352325488,1.9922363523255036,0.953360167435634,35.996764480618786,-79.17650442841449,0.2426714098845676,2.089699591377142,2.0896995913771583,1.089699591377142,2,1.0,PET_2
02102908,NOAH_CFE,NOAH,6.952516091264567,6.4565265209787155,1.1284116254108847,2.2669156050465014,6.134109338560652,5.185265230603694,0.4977739898648488,1.182988538822823,0.9500633690002732,0.9500633690002722,0.900045746889787,35.14724594372956,-79.19243810566299,0.5022260101351512,1.055572310944558,1.055572310944557,0.05557231094455806,3,2.0,NOAH
02102908,PET_1_CFE,PET_1,6.952516091264567,6.952524291009136,0.33228874693072,2.2669156050465014,11.544007183299186,6.515544671085959,0.1465818781215297,1.771763953139335,1.6604051564735505,1.660405156473543,0.900045746889787,35.14724594372956,-79.19243810566299,0.8534181218784703,1.8448008473027888,1.8448008473027804,0.8448008473027888,3,2.0,NOAH
02102908,PET_2_CFE,PET_2,6.952516091264567,6.952524291009136,0.6406682025628667,2.2669156050465014,8.763014098086025,6.10510226759288,0.2826166978323503,1.4353591003056376,1.2604075485817687,1.2604075485817519,0.900045746889787,35.14724594372956,-79.19243810566299,0.7173833021676497,1.4003816505297135,1.4003816505296949,0.40038165052971353,3,2.0,NOAH
02102908,PET_3_CFE,PET_3,6.952516091264567,6.952524291009136,0.437216210515192,2.2669156050465014,10.34341036203065,6.3856855463405084,0.1928683227297398,1.6197807247114169,1.4877201328741185,1.4877201328741116,0.900045746889787,35.14724594372956,-79.19243810566299,0.8071316772702601,1.6529383512061568,1.6529383512061493,0.6529383512061568,3,2.0,NOAH
02102908,PET_4_CFE,PET_4,6.952516091264567,6.952524291009136,0.4379088494808066,2.2669156050465014,10.724100125061053,6.4024742245961574,0.19317386518755017,1.6749930962412405,1.5424757507038476,1.5424757507038427,0.900045746889787,35.14724594372956,-79.19243810566299,0.8068261348124498,1.7137748342615386,1.7137748342615333,0.7137748342615386,3,2.0,NOAH
02102908,PET_5_CFE,PET_5,6.952516091264567,6.952524291009136,0.25714609877572725,2.2669156050465014,13.767826057273332,6.608031559124319,0.11343435027015591,2.083498835332108,1.9802629204873985,1.9802629204873576,0.900045746889787,35.14724594372956,-79.19243810566299,0.8865656497298441,2.200180298979722,2.200180298979676,1.200180298979722,3,2.0,NOAH
02108000,,,,,,,,,,,,,,,,,,,,215,79.0,
02111180,,,,,,,,,,,,,,,,,,,,18,8.0,
02111500,,,,,,,,,,,,,,,,,,,,32,13.0,
02118500,,,,,,,,,,,,,,,,,,,,49,18.0,
02128000,,,,,,,,,,,,,,,,,,,,37,12.0,
02137727,,,,,,,,,,,,,,,,,,,,41,16.0,
02140991,,,,,,,,,,,,,,,,,,,,70,28.0,
02143000,,,,,,,,,,,,,,,,,,,,34,13.0,
02143040,,,,,,,,,,,,,,,,,,,,12,7.0,
02149000,,,,,,,,,,,,,,,,,,,,24,8.0,
02152100,,,,,,,,,,,,,,,,,,,,19,9.0,
02177000,,,,,,,,,,,,,,,,,,,,66,28.0,
02178400,,,,,,,,,,,,,,,,,,,,17,7.0,
02193340,,,,,,,,,,,,,,,,,,,,13,5.0,
02196000,,,,,,,,,,,,,,,,,,,,173,72.0,
02198100,,,,,,,,,,,,,,,,,,,,10,4.0,
02202600,,,,,,,,,,,,,,,,,,,,71,30.0,
02212600,,,,,,,,,,,,,,,,,,,,19,10.0,
02215100,NOAH_CFE,NOAH,7.559712948211449,7.357069170721736,1.4021788072443895,1.7471786212351,7.57785100614239,5.737318103113148,0.8025388991156346,1.3208002188392767,1.0300094820773575,1.0300094820773564,0.941659651451117,32.262372707628955,-83.77730230370209,0.19746110088436541,1.093823527948863,1.093823527948862,0.09382352794886306,55,22.0,NOAH
02215100,PET_1_CFE,PET_1,7.559712948211449,7.55971210780055,0.3894582274759504,1.7471786212351,12.724542993154659,7.055946090169694,0.22290693277865203,1.803378714993645,1.6832047056427897,1.683204705642799,0.941659651451117,32.262372707628955,-83.77730230370209,0.777093067221348,1.7874873400903781,1.7874873400903881,0.7874873400903781,55,22.0,NOAH
02215100,PET_2_CFE,PET_2,7.559712948211449,7.55971210780055,1.1989781510931046,1.7471786212351,8.808601359179512,6.089888939075857,0.6862367341958051,1.4464305420512678,1.1652032820258176,1.1652032820258225,0.941659651451117,32.262372707628955,-83.77730230370209,0.3137632658041949,1.2373932346259238,1.2373932346259289,0.23739323462592377,55,22.0,NOAH
02215100,PET_3_CFE,PET_3,7.559712948211449,7.55971210780055,0.6878782058524482,1.7471786212351,11.022076199486811,6.698817743179477,0.3937080030009636,1.6453763368482652,1.4580021093810693,1.4580021093810744,0.941659651451117,32.262372707628955,-83.77730230370209,0.6062919969990364,1.5483323588668771,1.5483323588668827,0.5483323588668771,55,22.0,NOAH
02215100,PET_4_CFE,PET_4,7.559712948211449,7.55971210780055,1.42353858488996,1.7471786212351,10.558890084577746,6.016904701677975,0.8147641961665286,1.7548707530024727,1.3967317715290335,1.3967317715290437,0.941659651451117,32.262372707628955,-83.77730230370209,0.18523580383347138,1.4832660286300268,1.4832660286300376,0.48326602863002677,55,22.0,NOAH
02215100,PET_5_CFE,PET_5,7.559712948211449,7.55971210780055,0.25559022574455564,1.7471786212351,14.88988456871583,7.210655510226368,0.14628740452643363,2.0649834883386884,1.9696364565724114,1.969636456572431,0.941659651451117,32.262372707628955,-83.77730230370209,0.8537125954735664,2.0916649168700823,2.091664916870103,1.0916649168700823,55,22.0,NOAH
02216180,,,,,,,,,,,,,,,,,,,,18,6.0,
02221525,NOAH_CFE,NOAH,7.437357970947033,7.1001253378595734,2.0575277277768955,1.2397709862738595,6.02126083489308,4.900662032856574,1.6596030642407673,1.2286627387327327,0.8480499355111762,0.8480499355111821,0.935484660776579,33.252442652428186,-83.59228526820903,0.6596030642407673,0.906535372591978,0.9065353725919844,0.09346462740802197,62,25.0,PET_2
02221525,PET_1_CFE,PET_1,7.437357970947033,7.437358155944201,0.460040859295182,1.2397709862738595,13.06656902572544,6.9195515169412705,0.37106922519443536,1.8883549018652885,1.75688312324749,1.7568831232474953,0.935484660776579,33.252442652428186,-83.59228526820903,0.6289307748055646,1.8780458909813005,1.8780458909813063,0.8780458909813005,62,25.0,PET_2
02221525,PET_2_CFE,PET_2,7.437357970947033,7.437358155944201,1.4219181993371812,1.2397709862738595,8.105473420076157,5.819203750763174,1.1469200482024235,1.392883591507368,1.089832336983526,1.0898323369835263,0.935484660776579,33.252442652428186,-83.59228526820903,0.14692004820242355,1.164992204232208,1.1649922042322083,0.16499220423220806,62,25.0,PET_2
02221525,PET_3_CFE,PET_3,7.437357970947033,7.437358155944201,0.8068722011950282,1.2397709862738595,10.960214624018413,6.527154167571802,0.6508235876854066,1.6791720162626056,1.4736704074495348,1.4736704074495228,0.935484660776579,33.252442652428186,-83.59228526820903,0.3491764123145934,1.575301519349541,1.5753015193495281,0.575301519349541,62,25.0,PET_2
02221525,PET_4_CFE,PET_4,7.437357970947033,7.437358155944201,1.444008160342369,1.2397709862738595,10.86383414749236,5.92975938986601,1.164737823622043,1.8320868408351796,1.46071144077008,1.4607114407700903,0.935484660776579,33.252442652428186,-83.59228526820903,0.16473782362204292,1.5614488425256399,1.5614488425256507,0.5614488425256399,62,25.0,PET_2
02221525,PET_5_CFE,PET_5,7.437357970947033,7.437358155944201,0.3184938592443622,1.2397709862738595,15.08899846987335,7.070838728315681,0.25689733246750496,2.133975762938613,2.028811595931236,2.028811595931217,0.935484660776579,33.252442652428186,-83.59228526820903,0.743102667532495,2.168727806019874,2.1687278060198536,1.168727806019874,62,25.0,PET_2
02231000,,,,,,,,,,,,,,,,,,,,106,60.0,
02245500,,,,,,,,,,,,,,,,,,,,33,12.0,
02246000,,,,,,,,,,,,,,,,,,,,49,20.0,
02296500,,,,,,,,,,,,,,,,,,,,89,39.0,
02297155,NOAH_CFE,NOAH,8.588716616059983,8.549354776000056,7.086853981750557,1.597018966454961,9.159431170101582,1.4522563610178012,4.4375515448522505,6.307034636558434,1.0713593493410924,1.0713593493411055,0.974566036121598,27.494171749684057,-82.03787566897213,3.4375515448522505,1.0993193992319854,1.0993193992319987,0.0993193992319854,7,5.0,PET_2
02297155,PET_1_CFE,PET_1,8.588716616059983,8.588705488129063,6.70095504231147,1.597018966454961,15.449080250166293,1.8688356446183545,4.19591450262244,8.266687493175056,1.7987670285725064,1.798767028572511,0.974566036121598,27.494171749684057,-82.03787566897213,3.19591450262244,1.8457107696169208,1.8457107696169255,0.8457107696169208,7,5.0,PET_2
02297155,PET_2_CFE,PET_2,8.588716616059983,8.588705488129063,7.155679899783289,1.597018966454961,9.18224423314092,1.4267445247435047,4.48064803868132,6.4358012761897045,1.069106892282221,1.0691068922822322,0.974566036121598,27.494171749684057,-82.03787566897213,3.48064803868132,1.0970081581509445,1.0970081581509559,0.09700815815094455,7,5.0,PET_2
02297155,PET_3_CFE,PET_3,8.588716616059983,8.588705488129063,6.75797265677381,1.597018966454961,13.7743083946756,1.8129539904789298,4.2316170306825205,7.597715367854883,1.6037700225853422,1.6037700225853393,0.974566036121598,27.494171749684057,-82.03787566897213,3.2316170306825205,1.6456247838963656,1.6456247838963625,0.6456247838963656,7,5.0,PET_2
02297155,PET_4_CFE,PET_4,8.588716616059983,8.588705488129063,6.6974060469760515,1.597018966454961,15.16993511140189,1.871983408397688,4.193692240138422,8.10366963903088,1.7662656068914129,1.7662656068914249,0.974566036121598,27.494171749684057,-82.03787566897213,3.1936922401384216,1.8123611345214512,1.8123611345214634,0.8123611345214512,7,5.0,PET_2
02297155,PET_5_CFE,PET_5,8.588716616059983,8.588705488129063,6.584485354729801,1.597018966454961,17.66620621087703,1.9845707319380368,4.122985069705179,8.901777057663779,2.0569113977996443,2.0569113977996647,0.974566036121598,27.494171749684057,-82.03787566897213,3.1229850697051793,2.110592121582001,2.110592121582022,1.110592121582001,7,5.0,PET_2
02297310,,,,,,,,,,,,,,,,,,,,49,30.0,
02298123,,,,,,,,,,,,,,,,,,,,46,22.0,
02298608,,,,,,,,,,,,,,,,,,,,35,14.0,
02299950,,,,,,,,,,,,,,,,,,,,20,9.0,
02300700,NOAH_CFE,NOAH,7.567445980695039,7.412206451680781,0.7266023236247805,2.03333725761437,9.231429835742416,6.604399442956112,0.3573447153952576,1.3977697617287745,1.2454361458927132,1.2454361458927117,1.11723164526588,27.786795168399077,-82.33791558798913,0.6426552846047424,1.11475194170348,1.1147519417034786,0.11475194170347991,10,5.0,PET_2
02300700,PET_1_CFE,PET_1,7.567445980695039,7.567446350390494,0.15021551157130322,2.03333725761437,15.477486718388803,7.309027150005175,0.07387633852120766,2.1175850630651776,2.045272077494165,2.0452720774941615,1.11723164526588,27.786795168399077,-82.33791558798913,0.9261236614787923,1.830660710480886,1.830660710480883,0.8306607104808861,10,5.0,PET_2
02300700,PET_2_CFE,PET_2,7.567445980695039,7.567446350390494,1.2729245090467358,2.03333725761437,8.904420200644216,6.23724076080533,0.6260272388556954,1.427621690764188,1.1766743744651367,1.176674374465136,1.11723164526588,27.786795168399077,-82.33791558798913,0.37397276114430456,1.0532053754932,1.0532053754931994,0.053205375493200036,10,5.0,PET_2
02300700,PET_3_CFE,PET_3,7.567445980695039,7.567446350390494,0.2351499393666714,2.03333725761437,13.57921737522619,7.218927791054256,0.1156472879676454,1.8810573769769035,1.7944253248026631,1.7944253248026816,1.11723164526588,27.786795168399077,-82.33791558798913,0.8843527120323547,1.6061354262621375,1.6061354262621539,0.6061354262621375,10,5.0,PET_2
02300700,PET_4_CFE,PET_4,7.567445980695039,7.567446350390494,0.5838391859751044,2.03333725761437,14.661448074590746,6.880459119942174,0.2871334717291802,2.1308822302419212,1.9374366722578997,1.9374366722578953,1.11723164526588,27.786795168399077,-82.33791558798913,0.7128665282708198,1.7341405253489992,1.7341405253489952,0.7341405253489992,10,5.0,PET_2
02300700,PET_5_CFE,PET_5,7.567445980695039,7.567446350390494,0.13296455209951827,2.03333725761437,17.65497021652614,7.329561882738136,0.06539227646648252,2.40873472370912,2.3330155773902663,2.3330155773902614,1.11723164526588,27.786795168399077,-82.33791558798913,0.9346077235335175,2.0882111487587274,2.0882111487587234,1.0882111487587274,10,5.0,PET_2
02349900,,,,,,,,,,,,,,,,,,,,18,8.0,
02350900,,,,,,,,,,,,,,,,,,,,174,64.0,
02361000,,,,,,,,,,,,,,,,,,,,218,80.0,
02363000,,,,,,,,,,,,,,,,,,,,146,53.0,
02369800,,,,,,,,,,,,,,,,,,,,22,10.0,
02371500,,,,,,,,,,,,,,,,,,,,162,62.0,
02372250,,,,,,,,,,,,,,,,,,,,158,62.0,
02374500,,,,,,,,,,,,,,,,,,,,59,26.0,
02381600,,,,,,,,,,,,,,,,,,,,4,3.0,
02384540,,,,,,,,,,,,,,,,,,,,3,2.0,
02395120,,,,,,,,,,,,,,,,,,,,11,6.0,
02415000,,,,,,,,,,,,,,,,,,,,67,30.0,
02427250,,,,,,,,,,,,,,,,,,,,71,29.0,
02430085,NOAH_CFE,NOAH,9.065534745277576,8.774356562297113,3.5512187131735926,2.65897497098271,5.633598066295627,5.040948374690139,1.3355592857879084,1.1175671019725366,0.6420525569365236,0.6420525569365245,0.696297071183836,34.49611125749929,-88.24681012567046,0.3355592857879084,0.9220957311294065,0.9220957311294078,0.07790426887059354,7,3.0,PET_2
02430085,PET_1_CFE,PET_1,9.065534745277576,9.065540034595632,1.0852647378992755,2.65897497098271,12.30983425547916,7.881071972021325,0.40815154326111647,1.5619492245700115,1.357871037853537,1.3578710378535435,0.696297071183836,34.49611125749929,-88.24681012567046,0.5918484567388835,1.9501317670989207,1.95013176709893,0.9501317670989207,7,3.0,PET_2
02430085,PET_2_CFE,PET_2,9.065534745277576,9.065540034595632,2.4276885328787734,2.65897497098271,7.640336097291778,6.39743085940958,0.9130166922863298,1.1942819336693709,0.8427888540710168,0.8427888540710172,0.696297071183836,34.49611125749929,-88.24681012567046,0.08698330771367024,1.2103869008641919,1.2103869008641923,0.21038690086419187,7,3.0,PET_2
02430085,PET_3_CFE,PET_3,9.065534745277576,9.065540034595632,1.4177115041025117,2.65897497098271,11.142004133945123,7.528301855477303,0.5331797100664512,1.4800155928708716,1.229050237649975,1.229050237649968,0.696297071183836,34.49611125749929,-88.24681012567046,0.46682028993354885,1.7651233769522519,1.7651233769522416,0.7651233769522519,7,3.0,PET_2
02430085,PET_4_CFE,PET_4,9.065534745277576,9.065540034595632,3.2589461108067064,2.65897497098271,8.844648058039247,5.70556085929264,1.2256400102939884,1.550180302368343,0.9756338865954567,0.9756338865954485,0.696297071183836,34.49611125749929,-88.24681012567046,0.2256400102939884,1.4011747671675476,1.4011747671675359,0.40117476716754763,7,3.0,PET_2
02430085,PET_5_CFE,PET_5,9.065534745277576,9.065540034595632,0.6401581449837278,2.65897497098271,14.287254315277897,8.341079235307292,0.24075373103160003,1.7128783832673353,1.5759959429615138,1.5759959429615074,0.696297071183836,34.49611125749929,-88.24681012567046,0.7592462689684,2.263395909855005,2.263395909854996,1.2633959098550052,7,3.0,PET_2
02450250,,,,,,,,,,,,,,,,,,,,29,12.0,
02464000,,,,,,,,,,,,,,,,,,,,69,32.0,
02465493,NOAH_CFE,NOAH,8.60047788470946,8.309641384799457,3.1441701280264422,2.125884381660396,5.766546521588435,4.931513166768899,1.4789939448968183,1.1693259911473874,0.6939585301643679,0.6939585301643635,0.887814309233857,32.971652445258684,-87.54434540767957,0.47899394489681835,0.781648282694635,0.78164828269463,0.21835171730536496,11,6.0,PET_3
02465493,PET_1_CFE,PET_1,8.60047788470946,8.60047459573757,0.8702893130301185,2.125884381660396,13.153873671369091,7.676594273212181,0.4093775374323931,1.713503827767754,1.5294357915885484,1.52943579158854,0.887814309233857,32.971652445258684,-87.54434540767957,0.5906224625676069,1.7226978385923757,1.7226978385923661,0.7226978385923757,11,6.0,PET_3
02465493,PET_2_CFE,PET_2,8.60047788470946,8.600474596356912,2.2336172285150284,2.125884381660396,7.323367773623618,6.031271268951793,1.0506767196673645,1.214232861871654,0.8515074013154732,0.851507401315468,0.887814309233857,32.971652445258684,-87.54434540767957,0.050676719667364534,0.9591052908916111,0.9591052908916052,0.04089470910838888,11,6.0,PET_3
02465493,PET_3_CFE,PET_3,8.60047788470946,8.60047459573757,1.365568256450197,2.125884381660396,10.840713817106735,7.099265559285149,0.6423530217497702,1.527019059447373,1.2604785580646256,1.2604785580645994,0.887814309233857,32.971652445258684,-87.54434540767957,0.35764697825022984,1.4197547223048936,1.419754722304864,0.41975472230489363,11,6.0,PET_3
02465493,PET_4_CFE,PET_4,8.60047788470946,8.60047459573757,1.2875523827336766,2.125884381660396,12.297641105102514,7.227936124329212,0.6056549424047463,1.7014042312450284,1.4298793593550378,1.4298793593550276,0.887814309233857,32.971652445258684,-87.54434540767957,0.39434505759525373,1.6105612902195259,1.6105612902195143,0.6105612902195259,11,6.0,PET_3
02465493,PET_5_CFE,PET_5,8.60047788470946,8.60047459573757,0.6011867625201458,2.125884381660396,15.05480102438121,7.975060097164998,0.2827937246759376,1.8877351193545164,1.7504616584580612,1.7504616584580492,0.887814309233857,32.971652445258684,-87.54434540767957,0.7172062753240624,1.9716529011214399,1.9716529011214263,0.9716529011214399,11,6.0,PET_3
02469800,,,,,,,,,,,,,,,,,,,,55,22.0,
02472000,,,,,,,,,,,,,,,,,,,,243,85.0,
02472500,,,,,,,,,,,,,,,,,,,,87,40.0,
02479155,,,,,,,,,,,,,,,,,,,,16,9.0,
02479300,,,,,,,,,,,,,,,,,,,,138,47.0,
02479560,,,,,,,,,,,,,,,,,,,,185,72.0,
02481000,,,,,,,,,,,,,,,,,,,,26,8.0,
02481510,,,,,,,,,,,,,,,,,,,,87,32.0,
03010655,,,,,,,,,,,,,,,,,,,,33,11.0,
03011800,,,,,,,,,,,,,,,,,,,,12,6.0,
03015500,,,,,,,,,,,,,,,,,,,,98,43.0,
03021350,,,,,,,,,,,,,,,,,,,,28,12.0,
03026500,,,,,,,,,,,,,,,,,,,,4,3.0,
03028000,,,,,,,,,,,,,,,,,,,,22,8.0,
03049000,,,,,,,,,,,,,,,,,,,,43,16.0,
03049800,NOAH_CFE,NOAH,6.28686610054501,5.820647334741089,2.8284255407170713,2.2043208609988993,3.1602501038509287,2.9687736069481465,1.2831278743310335,1.0644968334583171,0.5429379108726746,0.5429379108726716,0.803693993553846,40.526117488731266,-79.93084618137134,0.2831278743310335,0.6755530279277854,0.6755530279277816,0.3244469720722146,2,1.0,PET_3
03049800,PET_1_CFE,PET_1,6.28686610054501,6.2869513269265935,0.2813985214411936,2.2043208609988993,9.313514924160591,5.96620794420708,0.1276576955832448,1.561044303392676,1.4814040128275572,1.4814040128275616,0.803693993553846,40.526117488731266,-79.93084618137134,0.8723423044167552,1.8432438523982897,1.8432438523982952,0.8432438523982897,2,1.0,PET_3
03049800,PET_2_CFE,PET_2,6.28686610054501,6.2869513269265935,1.8426279009114688,2.2043208609988993,4.76045132397352,4.4134853385966215,0.8359163738424508,1.0786149627240462,0.7571955112146048,0.7571955112146148,0.803693993553846,40.526117488731266,-79.93084618137134,0.16408362615754923,0.942144046475164,0.9421440464751765,0.05785595352483597,2,1.0,PET_3
03049800,PET_3_CFE,PET_3,6.28686610054501,6.2869513269265935,0.6469311071578853,2.2043208609988993,7.465458668566554,5.5832058533294235,0.2934831850498956,1.3371276045848624,1.187452913241509,1.1874529132415172,0.803693993553846,40.526117488731266,-79.93084618137134,0.7065168149501044,1.4774938257168297,1.47749382571684,0.47749382571682975,2,1.0,PET_3
03049800,PET_4_CFE,PET_4,6.28686610054501,6.2869513269265935,0.5551101944249344,2.2043208609988993,8.191317468713,5.678667044032857,0.2518282180450732,1.4424718697533845,1.3029077278887358,1.302907727888737,0.803693993553846,40.526117488731266,-79.93084618137134,0.7481717819549267,1.6211490173360907,1.6211490173360923,0.6211490173360907,2,1.0,PET_3
03049800,PET_5_CFE,PET_5,6.28686610054501,6.2869513269265935,0.19093789228990823,2.2043208609988993,10.760351703927961,6.070032816543666,0.08661982729836515,1.772700746295966,1.7115373007330423,1.7115373007330654,0.803693993553846,40.526117488731266,-79.93084618137134,0.9133801727016349,2.1295882692426424,2.1295882692426713,1.1295882692426424,2,1.0,PET_3
03050000,,,,,,,,,,,,,,,,,,,,63,26.0,
03069500,,,,,,,,,,,,,,,,,,,,231,100.0,
03070500,,,,,,,,,,,,,,,,,,,,63,26.0,
03076600,,,,,,,,,,,,,,,,,,,,18,8.0,
03078000,,,,,,,,,,,,,,,,,,,,19,8.0,
03140000,,,,,,,,,,,,,,,,,,,,7,4.0,
03144000,,,,,,,,,,,,,,,,,,,,50,18.0,
03170000,,,,,,,,,,,,,,,,,,,,103,44.0,
03173000,,,,,,,,,,,,,,,,,,,,87,40.0,
03180500,,,,,,,,,,,,,,,,,,,,56,22.0,
03182500,,,,,,,,,,,,,,,,,,,,147,66.0,
03186500,,,,,,,,,,,,,,,,,,,,49,19.0,
03237280,,,,,,,,,,,,,,,,,,,,4,3.0,
03237500,,,,,,,,,,,,,,,,,,,,128,49.0,
03241500,,,,,,,,,,,,,,,,,,,,21,10.0,
03280700,,,,,,,,,,,,,,,,,,,,18,8.0,
03281500,,,,,,,,,,,,,,,,,,,,236,89.0,
03285000,,,,,,,,,,,,,,,,,,,,91,41.0,
03291780,,,,,,,,,,,,,,,,,,,,8,4.0,
03338780,,,,,,,,,,,,,,,,,,,,84,36.0,
03340800,,,,,,,,,,,,,,,,,,,,22,16.0,
03346000,,,,,,,,,,,,,,,,,,,,56,29.0,
